"Eptatretus_cirrhatus_0"	"Eptatretus_cirrhatus_1"	"Eptatretus_cirrhatus_2"	"Eptatretus_cirrhatus_3"	"Eptatretus_cirrhatus_4"	"Geotria_australis_0"	"Geotria_australis_1"	"Geotria_australis_2"	"Lethenteron_camtschaticum_0"	"Lethenteron_camtschaticum_1"	"Mordacia_mordax_0"	"Petromyzon_marinus_0"	"Petromyzon_marinus_1"	"Petromyzon_marinus_2"	"Petromyzon_marinus_3"	"Petromyzon_marinus_4"	"Petromyzon_marinus_5"	"Petromyzon_marinus_6"
"OG0003867"	60.6019733377207	29.1997560302454	65.2161363641482	27.1652621821086	26.6643587376095	0.287131358304672	0	0.278187781143229	4.9448263841802	5.13487225817168	0.315206455357223	10.0596116418976	0	8.60236752210939	0.114557825125191	0.942774367654661	0.304911830877222	0.968662699322369
"OG0003868"	0.414140764116441	0.508669827036499	0.409448561393438	0.440529836075774	0.509835055664115	7.21846745922596	8.42215662187754	12.1466940831654	8.13398466329562	8.13358202042689	25.2243872477708	3.90510372082985	2.30941128527642	4.58452402566417	5.22607715987354	2.88413707325668	3.72912534957938	2.62952158568641
"OG0003869"	12.1493515269185	9.75355314409763	13.0218126723199	14.9351266570968	17.2424249560027	2.66982965111534	2.21086474125791	5.6481701602009	10.270598823654	20.2791558399602	6.18821961653007	1.84774134957132	0.772781172911524	2.17137230503761	3.91860574970128	2.41157357690414	4.58150774714978	2.70496492553228
"OG0003871"	5.71880736417486	1.69941484593784	5.45736397696412	0.585776387567857	1.77468919109944	2.33500759024386	2.28683029255506	1.27660122100285	1.70920537856199	0.949134551190666	2.17373042031946	0	0	0.465145138370306	0	0	0	0
"OG0003872"	2.14101767794346	0.915996861799505	4.19602301223369	2.76957527083774	2.92816440859653	0.792244657704652	0.947717604066791	2.78447416292372	4.74153597869924	7.89794245746902	16.083532522244	0.755514095141673	5.41762588162314	3.39629033604659	4.138607375001	1.63251844926335	1.96118761624466	2.27199718283884
"OG0003873"	108.731415914434	122.52635334695	94.9513589072497	128.788277699769	122.03441435272	7.07882183170285	10.5750067827777	16.7360839588	8.16901364521999	12.3327481445535	24.900799080249	3.40624529665465	5.6844085257008	3.84541452135266	13.2153660977968	9.68509508077485	6.8191949945024	7.38904539713034
"OG0003874"	1.8293270512943	1.91552509011862	2.32031395464375	1.42168638955608	1.20669767348064	5.17245671911698	3.92418539274316	11.7176902268304	7.87451785381186	14.7802032577695	9.54997309167912	1.29547256335422	4.08266339962872	1.63159709391111	7.43133746032546	4.1600219178186	4.28096218181616	3.76983358903178
"OG0003875"	14.3288059884362	6.99041884808921	22.9092836394427	20.289928274638	16.1118222494573	0	0	0.216275068983065	0.62414552076721	0.281994789926719	0.0916165816297488	3.54243520904939	7.4648883863099	2.45524139980775	5.41076977984598	0.182707266911768	0.977421637043692	0.375817695247893
"OG0003876"	0.560321195279426	0.422910758062721	0.508220257038684	0.824766449404493	0.844399790170231	3.28417180849271	1.78693231919268	2.1220599239143	27.0317962230058	43.716038646033	15.3570489344004	28.4240896758166	6.79394638331995	9.82995571196241	0.145639796972041	0	0.387760241255081	0
"OG0003877"	12.5515522270653	17.4636105873032	11.4993605443152	16.9937949908578	16.23495840839	6.17681858340768	6.14395917498033	9.00324447917234	13.16732263889	13.1826038229738	14.0044261125459	6.32937748309648	7.91600332791348	2.17889729814354	15.7295945467888	2.88586838550319	1.59148376189899	3.75688516847662
"OG0003878"	12.0720536834421	12.2631010509226	11.9330411958149	14.0516492561202	11.0705154049731	17.6271082912226	19.3734140495334	17.7847270903602	7.10050554493794	2.81049126747449	23.9382891572929	5.70043303288342	6.40943478572752	7.92582035967452	10.3843122490503	15.5930945351474	12.1133444223366	14.3051638404583
"OG0003879"	5.24630208771141	6.92320720296506	4.52268664706831	6.5466837687841	5.68456182369487	7.07980632405034	8.43244677475425	15.1500869913275	9.89120801504319	16.3230389438273	10.1015976013035	1.66623889770148	4.62596058602857	4.72834849067262	7.84364727099338	7.6147897266995	6.10208976581794	5.99364792979397
